REEF;SITE;HAB;YEAR;ORGANISMO;COBERTURA;REEF_NAME;LATITUDE;LONGITUDE;DEPTH_M;ARCH;UNIQUE_ID;MEAN_DLI_LOCAL;DLI_CV_30;DLI_CV_30_SEGMENT_COUNT;SST_MEAN;SST_CV_30;SST_CV_30_SEGMENT_COUNT;PROP_DHW_GT4;PROP_DHW_GT8;CHL_MEAN;CHL_CV_30;CHL_CV_30_SEGMENT_COUNT;PC1_VARIABILITY;PC2_VARIABILITY;PC1_MAGNITUDE;PC2_MAGNITUDE
ITACOLOMIS;ITA6;PA;2007;MACROALGAE;1,42;ITA;-16,892;-39,063;4,3;inner;ITA6_PA;19,4605605225889;14,403359854787;1519;25,63323402404785;1,604754090309143;7384;0,003934337267670601;0;2,636123180389404;22,76970863342285;1535;0,3988264501405923;-1,109092605293201;-1,680235118231991;0,02227362870060001
ITACOLOMIS;ITA6;PA;2007;MACROALGAE;12,66;ITA;-16,892;-39,063;4,3;inner;ITA6_PA;19,4605605225889;14,403359854787;1519;25,63323402404785;1,604754090309143;7384;0,003934337267670601;0;2,636123180389404;22,76970863342285;1535;0,3988264501405923;-1,109092605293201;-1,680235118231991;0,02227362870060001
ITACOLOMIS;ITA6;PA;2007;MACROALGAE;0,67;ITA;-16,892;-39,063;4,3;inner;ITA6_PA;19,4605605225889;14,403359854787;1519;25,63323402404785;1,604754090309143;7384;0,003934337267670601;0;2,636123180389404;22,76970863342285;1535;0,3988264501405923;-1,109092605293201;-1,680235118231991;0,02227362870060001
ITACOLOMIS;ITA6;PA;2007;MACROALGAE;0,0;ITA;-16,892;-39,063;4,3;inner;ITA6_PA;19,4605605225889;14,403359854787;1519;25,63323402404785;1,604754090309143;7384;0,003934337267670601;0;2,636123180389404;22,76970863342285;1535;0,3988264501405923;-1,109092605293201;-1,680235118231991;0,02227362870060001
ITACOLOMIS;ITA6;TP;2007;MACROALGAE;48,93617021276596;ITA;-16,892;-39,063;1,4;inner;ITA6_TP;36,90447453989426;6,222856491893562;1519;25,63323402404785;1,604754090309143;7384;0,003934337267670601;0;2,636123180389404;22,76970863342285;1535;-0,2996142486853736;-1,495918432974144;-1,925664308200165;-1,158447616427744
ITACOLOMIS;ITA6;TP;2007;MACROALGAE;66,44295302013423;ITA;-16,892;-39,063;1,4;inner;ITA6_TP;36,90447453989426;6,222856491893562;1519;25,63323402404785;1,604754090309143;7384;0,003934337267670601;0;2,636123180389404;22,76970863342285;1535;-0,2996142486853736;-1,495918432974144;-1,925664308200165;-1,158447616427744
ITACOLOMIS;ITA6;TP;2007;MACROALGAE;27,64505119453925;ITA;-16,892;-39,063;1,4;inner;ITA6_TP;36,90447453989426;6,222856491893562;1519;25,63323402404785;1,604754090309143;7384;0,003934337267670601;0;2,636123180389404;22,76970863342285;1535;-0,2996142486853736;-1,495918432974144;-1,925664308200165;-1,158447616427744
ITACOLOMIS;ITA6;TP;2007;MACROALGAE;57,6271186440678;ITA;-16,892;-39,063;1,4;inner;ITA6_TP;36,90447453989426;6,222856491893562;1519;25,63323402404785;1,604754090309143;7384;0,003934337267670601;0;2,636123180389404;22,76970863342285;1535;-0,2996142486853736;-1,495918432974144;-1,925664308200165;-1,158447616427744
ITACOLOMIS;ITA6;TP;2007;MACROALGAE;41,66666666666667;ITA;-16,892;-39,063;1,4;inner;ITA6_TP;36,90447453989426;6,222856491893562;1519;25,63323402404785;1,604754090309143;7384;0,003934337267670601;0;2,636123180389404;22,76970863342285;1535;-0,2996142486853736;-1,495918432974144;-1,925664308200165;-1,158447616427744
ITACOLOMIS;ITA6;TP;2007;MACROALGAE;1,3888888888888888;ITA;-16,892;-39,063;1,4;inner;ITA6_TP;36,90447453989426;6,222856491893562;1519;25,63323402404785;1,604754090309143;7384;0,003934337267670601;0;2,636123180389404;22,76970863342285;1535;-0,2996142486853736;-1,495918432974144;-1,925664308200165;-1,158447616427744
ITACOLOMIS;ITA6;TP;2007;MACROALGAE;17,375886524822697;ITA;-16,892;-39,063;1,4;inner;ITA6_TP;36,90447453989426;6,222856491893562;1519;25,63323402404785;1,604754090309143;7384;0,003934337267670601;0;2,636123180389404;22,76970863342285;1535;-0,2996142486853736;-1,495918432974144;-1,925664308200165;-1,158447616427744
ITACOLOMIS;ITA6;TP;2007;MACROALGAE;0,6944444444444444;ITA;-16,892;-39,063;1,4;inner;ITA6_TP;36,90447453989426;6,222856491893562;1519;25,63323402404785;1,604754090309143;7384;0,003934337267670601;0;2,636123180389404;22,76970863342285;1535;-0,2996142486853736;-1,495918432974144;-1,925664308200165;-1,158447616427744
ITACOLOMIS;ITA6;TP;2007;MACROALGAE;4,946996466431095;ITA;-16,892;-39,063;1,4;inner;ITA6_TP;36,90447453989426;6,222856491893562;1519;25,63323402404785;1,604754090309143;7384;0,003934337267670601;0;2,636123180389404;22,76970863342285;1535;-0,2996142486853736;-1,495918432974144;-1,925664308200165;-1,158447616427744
ITACOLOMIS;ITA6;TP;2007;MACROALGAE;0,684931506849315;ITA;-16,892;-39,063;1,4;inner;ITA6_TP;36,90447453989426;6,222856491893562;1519;25,63323402404785;1,604754090309143;7384;0,003934337267670601;0;2,636123180389404;22,76970863342285;1535;-0,2996142486853736;-1,495918432974144;-1,925664308200165;-1,158447616427744
ITACOLOMIS;ITA6;PA;2008;MACROALGAE;3,4246575342465753;ITA;-16,892;-39,063;4,3;inner;ITA6_PA;19,4605605225889;14,403359854787;1519;25,63323402404785;1,604754090309143;7384;0,003934337267670601;0;2,636123180389404;22,76970863342285;1535;0,3988264501405923;-1,109092605293201;-1,680235118231991;0,02227362870060001
ITACOLOMIS;ITA6;PA;2008;MACROALGAE;33,579335793357934;ITA;-16,892;-39,063;4,3;inner;ITA6_PA;19,4605605225889;14,403359854787;1519;25,63323402404785;1,604754090309143;7384;0,003934337267670601;0;2,636123180389404;22,76970863342285;1535;0,3988264501405923;-1,109092605293201;-1,680235118231991;0,02227362870060001
ITACOLOMIS;ITA6;PA;2008;MACROALGAE;0,0;ITA;-16,892;-39,063;4,3;inner;ITA6_PA;19,4605605225889;14,403359854787;1519;25,63323402404785;1,604754090309143;7384;0,003934337267670601;0;2,636123180389404;22,76970863342285;1535;0,3988264501405923;-1,109092605293201;-1,680235118231991;0,02227362870060001
ITACOLOMIS;ITA6;PA;2008;MACROALGAE;15,463917525773196;ITA;-16,892;-39,063;4,3;inner;ITA6_PA;19,4605605225889;14,403359854787;1519;25,63323402404785;1,604754090309143;7384;0,003934337267670601;0;2,636123180389404;22,76970863342285;1535;0,3988264501405923;-1,109092605293201;-1,680235118231991;0,02227362870060001
ITACOLOMIS;ITA6;PA;2008;MACROALGAE;0,0;ITA;-16,892;-39,063;4,3;inner;ITA6_PA;19,4605605225889;14,403359854787;1519;25,63323402404785;1,604754090309143;7384;0,003934337267670601;0;2,636123180389404;22,76970863342285;1535;0,3988264501405923;-1,109092605293201;-1,680235118231991;0,02227362870060001
ITACOLOMIS;ITA6;PA;2008;MACROALGAE;6,206896551724138;ITA;-16,892;-39,063;4,3;inner;ITA6_PA;19,4605605225889;14,403359854787;1519;25,63323402404785;1,604754090309143;7384;0,003934337267670601;0;2,636123180389404;22,76970863342285;1535;0,3988264501405923;-1,109092605293201;-1,680235118231991;0,02227362870060001
ITACOLOMIS;ITA6;PA;2008;MACROALGAE;0,0;ITA;-16,892;-39,063;4,3;inner;ITA6_PA;19,4605605225889;14,403359854787;1519;25,63323402404785;1,604754090309143;7384;0,003934337267670601;0;2,636123180389404;22,76970863342285;1535;0,3988264501405923;-1,109092605293201;-1,680235118231991;0,02227362870060001
ITACOLOMIS;ITA6;PA;2008;MACROALGAE;2,405498281786942;ITA;-16,892;-39,063;4,3;inner;ITA6_PA;19,4605605225889;14,403359854787;1519;25,63323402404785;1,604754090309143;7384;0,003934337267670601;0;2,636123180389404;22,76970863342285;1535;0,3988264501405923;-1,109092605293201;-1,680235118231991;0,02227362870060001
ITACOLOMIS;ITA6;PA;2008;MACROALGAE;1,7921146953405016;ITA;-16,892;-39,063;4,3;inner;ITA6_PA;19,4605605225889;14,403359854787;1519;25,63323402404785;1,604754090309143;7384;0,003934337267670601;0;2,636123180389404;22,76970863342285;1535;0,3988264501405923;-1,109092605293201;-1,680235118231991;0,02227362870060001
ITACOLOMIS;ITA6;PA;2008;MACROALGAE;0,0;ITA;-16,892;-39,063;4,3;inner;ITA6_PA;19,4605605225889;14,403359854787;1519;25,63323402404785;1,604754090309143;7384;0,003934337267670601;0;2,636123180389404;22,76970863342285;1535;0,3988264501405923;-1,109092605293201;-1,680235118231991;0,02227362870060001
ITACOLOMIS;ITA6;TP;2008;MACROALGAE;85,61643835616438;ITA;-16,892;-39,063;1,4;inner;ITA6_TP;36,90447453989426;6,222856491893562;1519;25,63323402404785;1,604754090309143;7384;0,003934337267670601;0;2,636123180389404;22,76970863342285;1535;-0,2996142486853736;-1,495918432974144;-1,925664308200165;-1,158447616427744
ITACOLOMIS;ITA6;TP;2008;MACROALGAE;57,33788395904437;ITA;-16,892;-39,063;1,4;inner;ITA6_TP;36,90447453989426;6,222856491893562;1519;25,63323402404785;1,604754090309143;7384;0,003934337267670601;0;2,636123180389404;22,76970863342285;1535;-0,2996142486853736;-1,495918432974144;-1,925664308200165;-1,158447616427744
ITACOLOMIS;ITA6;TP;2008;MACROALGAE;94,33198380566802;ITA;-16,892;-39,063;1,4;inner;ITA6_TP;36,90447453989426;6,222856491893562;1519;25,63323402404785;1,604754090309143;7384;0,003934337267670601;0;2,636123180389404;22,76970863342285;1535;-0,2996142486853736;-1,495918432974144;-1,925664308200165;-1,158447616427744
ITACOLOMIS;ITA6;TP;2008;MACROALGAE;86,29032258064517;ITA;-16,892;-39,063;1,4;inner;ITA6_TP;36,90447453989426;6,222856491893562;1519;25,63323402404785;1,604754090309143;7384;0,003934337267670601;0;2,636123180389404;22,76970863342285;1535;-0,2996142486853736;-1,495918432974144;-1,925664308200165;-1,158447616427744
ITACOLOMIS;ITA6;TP;2008;MACROALGAE;1,3986013986013985;ITA;-16,892;-39,063;1,4;inner;ITA6_TP;36,90447453989426;6,222856491893562;1519;25,63323402404785;1,604754090309143;7384;0,003934337267670601;0;2,636123180389404;22,76970863342285;1535;-0,2996142486853736;-1,495918432974144;-1,925664308200165;-1,158447616427744
ITACOLOMIS;ITA6;TP;2008;MACROALGAE;45,059288537549406;ITA;-16,892;-39,063;1,4;inner;ITA6_TP;36,90447453989426;6,222856491893562;1519;25,63323402404785;1,604754090309143;7384;0,003934337267670601;0;2,636123180389404;22,76970863342285;1535;-0,2996142486853736;-1,495918432974144;-1,925664308200165;-1,158447616427744
ITACOLOMIS;ITA6;TP;2008;MACROALGAE;9,701492537313433;ITA;-16,892;-39,063;1,4;inner;ITA6_TP;36,90447453989426;6,222856491893562;1519;25,63323402404785;1,604754090309143;7384;0,003934337267670601;0;2,636123180389404;22,76970863342285;1535;-0,2996142486853736;-1,495918432974144;-1,925664308200165;-1,158447616427744
ITACOLOMIS;ITA6;TP;2008;MACROALGAE;1,3888888888888888;ITA;-16,892;-39,063;1,4;inner;ITA6_TP;36,90447453989426;6,222856491893562;1519;25,63323402404785;1,604754090309143;7384;0,003934337267670601;0;2,636123180389404;22,76970863342285;1535;-0,2996142486853736;-1,495918432974144;-1,925664308200165;-1,158447616427744
ITACOLOMIS;ITA6;TP;2008;MACROALGAE;14,285714285714285;ITA;-16,892;-39,063;1,4;inner;ITA6_TP;36,90447453989426;6,222856491893562;1519;25,63323402404785;1,604754090309143;7384;0,003934337267670601;0;2,636123180389404;22,76970863342285;1535;-0,2996142486853736;-1,495918432974144;-1,925664308200165;-1,158447616427744
ITACOLOMIS;ITA6;TP;2008;MACROALGAE;0,0;ITA;-16,892;-39,063;1,4;inner;ITA6_TP;36,90447453989426;6,222856491893562;1519;25,63323402404785;1,604754090309143;7384;0,003934337267670601;0;2,636123180389404;22,76970863342285;1535;-0,2996142486853736;-1,495918432974144;-1,925664308200165;-1,158447616427744
ITACOLOMIS;ITA7;PA;2006;MACROALGAE;76,0942760942761;ITA;-16,898;-39,04;5,6;inner;ITA7_PA;19,29289163965559;18,21939904816809;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;1,712980020944167;-0,6301558603551721;-0,992692654692096;0,1246405415707494
ITACOLOMIS;ITA7;PA;2006;MACROALGAE;77,36486486486487;ITA;-16,898;-39,04;5,6;inner;ITA7_PA;19,29289163965559;18,21939904816809;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;1,712980020944167;-0,6301558603551721;-0,992692654692096;0,1246405415707494
ITACOLOMIS;ITA7;PA;2006;MACROALGAE;87,24137931034483;ITA;-16,898;-39,04;5,6;inner;ITA7_PA;19,29289163965559;18,21939904816809;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;1,712980020944167;-0,6301558603551721;-0,992692654692096;0,1246405415707494
ITACOLOMIS;ITA7;PA;2006;MACROALGAE;27,77777777777778;ITA;-16,898;-39,04;5,6;inner;ITA7_PA;19,29289163965559;18,21939904816809;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;1,712980020944167;-0,6301558603551721;-0,992692654692096;0,1246405415707494
ITACOLOMIS;ITA7;PA;2006;MACROALGAE;91,30434782608695;ITA;-16,898;-39,04;5,6;inner;ITA7_PA;19,29289163965559;18,21939904816809;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;1,712980020944167;-0,6301558603551721;-0,992692654692096;0,1246405415707494
ITACOLOMIS;ITA7;PA;2006;MACROALGAE;17,845117845117844;ITA;-16,898;-39,04;5,6;inner;ITA7_PA;19,29289163965559;18,21939904816809;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;1,712980020944167;-0,6301558603551721;-0,992692654692096;0,1246405415707494
ITACOLOMIS;ITA7;PA;2006;MACROALGAE;82,93515358361775;ITA;-16,898;-39,04;5,6;inner;ITA7_PA;19,29289163965559;18,21939904816809;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;1,712980020944167;-0,6301558603551721;-0,992692654692096;0,1246405415707494
ITACOLOMIS;ITA7;PA;2006;MACROALGAE;32,19178082191781;ITA;-16,898;-39,04;5,6;inner;ITA7_PA;19,29289163965559;18,21939904816809;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;1,712980020944167;-0,6301558603551721;-0,992692654692096;0,1246405415707494
ITACOLOMIS;ITA7;PA;2006;MACROALGAE;51,181102362204726;ITA;-16,898;-39,04;5,6;inner;ITA7_PA;19,29289163965559;18,21939904816809;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;1,712980020944167;-0,6301558603551721;-0,992692654692096;0,1246405415707494
ITACOLOMIS;ITA7;PA;2006;MACROALGAE;73,26007326007326;ITA;-16,898;-39,04;5,6;inner;ITA7_PA;19,29289163965559;18,21939904816809;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;1,712980020944167;-0,6301558603551721;-0,992692654692096;0,1246405415707494
ITACOLOMIS;ITA7;TP;2006;MACROALGAE;0,0;ITA;-16,898;-39,04;2,6;inner;ITA7_TP;32,06663206699489;9,327056054496236;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;0,9537633836315703;-1,05064195833207;-1,187044936780099;-0,8103577303554178
ITACOLOMIS;ITA7;TP;2006;MACROALGAE;0,0;ITA;-16,898;-39,04;2,6;inner;ITA7_TP;32,06663206699489;9,327056054496236;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;0,9537633836315703;-1,05064195833207;-1,187044936780099;-0,8103577303554178
ITACOLOMIS;ITA7;TP;2006;MACROALGAE;0,0;ITA;-16,898;-39,04;2,6;inner;ITA7_TP;32,06663206699489;9,327056054496236;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;0,9537633836315703;-1,05064195833207;-1,187044936780099;-0,8103577303554178
ITACOLOMIS;ITA7;TP;2006;MACROALGAE;0,0;ITA;-16,898;-39,04;2,6;inner;ITA7_TP;32,06663206699489;9,327056054496236;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;0,9537633836315703;-1,05064195833207;-1,187044936780099;-0,8103577303554178
ITACOLOMIS;ITA7;TP;2006;MACROALGAE;0,0;ITA;-16,898;-39,04;2,6;inner;ITA7_TP;32,06663206699489;9,327056054496236;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;0,9537633836315703;-1,05064195833207;-1,187044936780099;-0,8103577303554178
ITACOLOMIS;ITA7;TP;2006;MACROALGAE;0,0;ITA;-16,898;-39,04;2,6;inner;ITA7_TP;32,06663206699489;9,327056054496236;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;0,9537633836315703;-1,05064195833207;-1,187044936780099;-0,8103577303554178
ITACOLOMIS;ITA7;TP;2006;MACROALGAE;0,0;ITA;-16,898;-39,04;2,6;inner;ITA7_TP;32,06663206699489;9,327056054496236;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;0,9537633836315703;-1,05064195833207;-1,187044936780099;-0,8103577303554178
ITACOLOMIS;ITA7;TP;2006;MACROALGAE;3,558718861209965;ITA;-16,898;-39,04;2,6;inner;ITA7_TP;32,06663206699489;9,327056054496236;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;0,9537633836315703;-1,05064195833207;-1,187044936780099;-0,8103577303554178
ITACOLOMIS;ITA7;TP;2006;MACROALGAE;0,0;ITA;-16,898;-39,04;2,6;inner;ITA7_TP;32,06663206699489;9,327056054496236;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;0,9537633836315703;-1,05064195833207;-1,187044936780099;-0,8103577303554178
ITACOLOMIS;ITA7;TP;2006;MACROALGAE;0,684931506849315;ITA;-16,898;-39,04;2,6;inner;ITA7_TP;32,06663206699489;9,327056054496236;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;0,9537633836315703;-1,05064195833207;-1,187044936780099;-0,8103577303554178
ITACOLOMIS;ITA7;PA;2007;MACROALGAE;2,0080321285140563;ITA;-16,898;-39,04;5,6;inner;ITA7_PA;19,29289163965559;18,21939904816809;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;1,712980020944167;-0,6301558603551721;-0,992692654692096;0,1246405415707494
ITACOLOMIS;ITA7;PA;2007;MACROALGAE;0,0;ITA;-16,898;-39,04;5,6;inner;ITA7_PA;19,29289163965559;18,21939904816809;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;1,712980020944167;-0,6301558603551721;-0,992692654692096;0,1246405415707494
ITACOLOMIS;ITA7;PA;2007;MACROALGAE;0,3703703703703704;ITA;-16,898;-39,04;5,6;inner;ITA7_PA;19,29289163965559;18,21939904816809;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;1,712980020944167;-0,6301558603551721;-0,992692654692096;0,1246405415707494
ITACOLOMIS;ITA7;PA;2007;MACROALGAE;0,0;ITA;-16,898;-39,04;5,6;inner;ITA7_PA;19,29289163965559;18,21939904816809;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;1,712980020944167;-0,6301558603551721;-0,992692654692096;0,1246405415707494
ITACOLOMIS;ITA7;PA;2007;MACROALGAE;0,0;ITA;-16,898;-39,04;5,6;inner;ITA7_PA;19,29289163965559;18,21939904816809;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;1,712980020944167;-0,6301558603551721;-0,992692654692096;0,1246405415707494
ITACOLOMIS;ITA7;PA;2007;MACROALGAE;1,107011070110701;ITA;-16,898;-39,04;5,6;inner;ITA7_PA;19,29289163965559;18,21939904816809;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;1,712980020944167;-0,6301558603551721;-0,992692654692096;0,1246405415707494
ITACOLOMIS;ITA7;PA;2007;MACROALGAE;1,8382352941176472;ITA;-16,898;-39,04;5,6;inner;ITA7_PA;19,29289163965559;18,21939904816809;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;1,712980020944167;-0,6301558603551721;-0,992692654692096;0,1246405415707494
ITACOLOMIS;ITA7;PA;2007;MACROALGAE;0,38022813688212925;ITA;-16,898;-39,04;5,6;inner;ITA7_PA;19,29289163965559;18,21939904816809;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;1,712980020944167;-0,6301558603551721;-0,992692654692096;0,1246405415707494
ITACOLOMIS;ITA7;PA;2007;MACROALGAE;0,0;ITA;-16,898;-39,04;5,6;inner;ITA7_PA;19,29289163965559;18,21939904816809;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;1,712980020944167;-0,6301558603551721;-0,992692654692096;0,1246405415707494
ITACOLOMIS;ITA7;PA;2007;MACROALGAE;0,39215686274509803;ITA;-16,898;-39,04;5,6;inner;ITA7_PA;19,29289163965559;18,21939904816809;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;1,712980020944167;-0,6301558603551721;-0,992692654692096;0,1246405415707494
ITACOLOMIS;ITA7;TP;2007;MACROALGAE;0,0;ITA;-16,898;-39,04;2,6;inner;ITA7_TP;32,06663206699489;9,327056054496236;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;0,9537633836315703;-1,05064195833207;-1,187044936780099;-0,8103577303554178
ITACOLOMIS;ITA7;TP;2007;MACROALGAE;0,40816326530612246;ITA;-16,898;-39,04;2,6;inner;ITA7_TP;32,06663206699489;9,327056054496236;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;0,9537633836315703;-1,05064195833207;-1,187044936780099;-0,8103577303554178
ITACOLOMIS;ITA7;TP;2007;MACROALGAE;0,3787878787878788;ITA;-16,898;-39,04;2,6;inner;ITA7_TP;32,06663206699489;9,327056054496236;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;0,9537633836315703;-1,05064195833207;-1,187044936780099;-0,8103577303554178
ITACOLOMIS;ITA7;TP;2007;MACROALGAE;0,3952569169960474;ITA;-16,898;-39,04;2,6;inner;ITA7_TP;32,06663206699489;9,327056054496236;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;0,9537633836315703;-1,05064195833207;-1,187044936780099;-0,8103577303554178
ITACOLOMIS;ITA7;TP;2007;MACROALGAE;1,6129032258064515;ITA;-16,898;-39,04;2,6;inner;ITA7_TP;32,06663206699489;9,327056054496236;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;0,9537633836315703;-1,05064195833207;-1,187044936780099;-0,8103577303554178
ITACOLOMIS;ITA7;TP;2007;MACROALGAE;1,8656716417910446;ITA;-16,898;-39,04;2,6;inner;ITA7_TP;32,06663206699489;9,327056054496236;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;0,9537633836315703;-1,05064195833207;-1,187044936780099;-0,8103577303554178
ITACOLOMIS;ITA7;TP;2007;MACROALGAE;0,0;ITA;-16,898;-39,04;2,6;inner;ITA7_TP;32,06663206699489;9,327056054496236;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;0,9537633836315703;-1,05064195833207;-1,187044936780099;-0,8103577303554178
ITACOLOMIS;ITA7;TP;2007;MACROALGAE;0,0;ITA;-16,898;-39,04;2,6;inner;ITA7_TP;32,06663206699489;9,327056054496236;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;0,9537633836315703;-1,05064195833207;-1,187044936780099;-0,8103577303554178
ITACOLOMIS;ITA7;TP;2007;MACROALGAE;0,7407407407407408;ITA;-16,898;-39,04;2,6;inner;ITA7_TP;32,06663206699489;9,327056054496236;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;0,9537633836315703;-1,05064195833207;-1,187044936780099;-0,8103577303554178
ITACOLOMIS;ITA7;TP;2007;MACROALGAE;0,796812749003984;ITA;-16,898;-39,04;2,6;inner;ITA7_TP;32,06663206699489;9,327056054496236;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;0,9537633836315703;-1,05064195833207;-1,187044936780099;-0,8103577303554178
ITACOLOMIS;ITA7;PA;2008;MACROALGAE;1,9455252918287937;ITA;-16,898;-39,04;5,6;inner;ITA7_PA;19,29289163965559;18,21939904816809;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;1,712980020944167;-0,6301558603551721;-0,992692654692096;0,1246405415707494
ITACOLOMIS;ITA7;PA;2008;MACROALGAE;32,69961977186312;ITA;-16,898;-39,04;5,6;inner;ITA7_PA;19,29289163965559;18,21939904816809;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;1,712980020944167;-0,6301558603551721;-0,992692654692096;0,1246405415707494
ITACOLOMIS;ITA7;PA;2008;MACROALGAE;36,868686868686865;ITA;-16,898;-39,04;5,6;inner;ITA7_PA;19,29289163965559;18,21939904816809;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;1,712980020944167;-0,6301558603551721;-0,992692654692096;0,1246405415707494
ITACOLOMIS;ITA7;PA;2008;MACROALGAE;0,0;ITA;-16,898;-39,04;5,6;inner;ITA7_PA;19,29289163965559;18,21939904816809;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;1,712980020944167;-0,6301558603551721;-0,992692654692096;0,1246405415707494
ITACOLOMIS;ITA7;PA;2008;MACROALGAE;6,808510638297872;ITA;-16,898;-39,04;5,6;inner;ITA7_PA;19,29289163965559;18,21939904816809;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;1,712980020944167;-0,6301558603551721;-0,992692654692096;0,1246405415707494
ITACOLOMIS;ITA7;PA;2008;MACROALGAE;23,076923076923077;ITA;-16,898;-39,04;5,6;inner;ITA7_PA;19,29289163965559;18,21939904816809;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;1,712980020944167;-0,6301558603551721;-0,992692654692096;0,1246405415707494
ITACOLOMIS;ITA7;PA;2008;MACROALGAE;5,384615384615385;ITA;-16,898;-39,04;5,6;inner;ITA7_PA;19,29289163965559;18,21939904816809;1737;25,65650749206543;1,615030169487;7384;0,004205670872337539;0;1,904224634170532;36,68297576904297;1744;1,712980020944167;-0,6301558603551721;-0,992692654692096;0,1246405415707494
